q1,q2,q3,q4,Call Price,Put Price,Scenario
0.01,0.04,0.0,0.06,3.7152,4.9772,"q=(0.01, 0.04, 0.0, 0.06)"
0.01,0.04,0.0,0.07,3.6658,5.0351,"q=(0.01, 0.04, 0.0, 0.07)"
0.01,0.04,0.0,0.08,3.6171,5.0932,"q=(0.01, 0.04, 0.0, 0.08)"
0.01,0.04,0.01,0.0,3.9612,4.6973,"q=(0.01, 0.04, 0.01, 0.0)"
0.01,0.04,0.01,0.01,3.9083,4.7549,"q=(0.01, 0.04, 0.01, 0.01)"
0.01,0.04,0.01,0.02,3.8561,4.8127,"q=(0.01, 0.04, 0.01, 0.02)"
0.01,0.04,0.01,0.03,3.8047,4.8708,"q=(0.01, 0.04, 0.01, 0.03)"
0.01,0.04,0.01,0.04,3.754,4.9289,"q=(0.01, 0.04, 0.01, 0.04)"
0.01,0.04,0.01,0.05,3.7038,4.9872,"q=(0.01, 0.04, 0.01, 0.05)"
0.01,0.04,0.01,0.06,3.6543,5.0455,"q=(0.01, 0.04, 0.01, 0.06)"
0.01,0.04,0.01,0.07,3.6053,5.1039,"q=(0.01, 0.04, 0.01, 0.07)"
0.01,0.04,0.01,0.08,3.557,5.1624,"q=(0.01, 0.04, 0.01, 0.08)"
0.01,0.04,0.02,0.0,3.8982,4.7629,"q=(0.01, 0.04, 0.02, 0.0)"
0.01,0.04,0.02,0.01,3.8459,4.8211,"q=(0.01, 0.04, 0.02, 0.01)"
0.01,0.04,0.02,0.02,3.7943,4.8795,"q=(0.01, 0.04, 0.02, 0.02)"
0.01,0.04,0.02,0.03,3.7434,4.938,"q=(0.01, 0.04, 0.02, 0.03)"
0.01,0.04,0.02,0.04,3.693,4.9966,"q=(0.01, 0.04, 0.02, 0.04)"
0.01,0.04,0.02,0.05,3.6433,5.0552,"q=(0.01, 0.04, 0.02, 0.05)"
0.01,0.04,0.02,0.06,3.5941,5.114,"q=(0.01, 0.04, 0.02, 0.06)"
0.01,0.04,0.02,0.07,3.5457,5.1729,"q=(0.01, 0.04, 0.02, 0.07)"
0.01,0.04,0.02,0.08,3.4978,5.2318,"q=(0.01, 0.04, 0.02, 0.08)"
0.01,0.04,0.03,0.0,3.8363,4.8289,"q=(0.01, 0.04, 0.03, 0.0)"
0.01,0.04,0.03,0.01,3.7844,4.8876,"q=(0.01, 0.04, 0.03, 0.01)"
0.01,0.04,0.03,0.02,3.7333,4.9465,"q=(0.01, 0.04, 0.03, 0.02)"
0.01,0.04,0.03,0.03,3.6828,5.0054,"q=(0.01, 0.04, 0.03, 0.03)"
0.01,0.04,0.03,0.04,3.6328,5.0644,"q=(0.01, 0.04, 0.03, 0.04)"
0.01,0.04,0.03,0.05,3.5835,5.1235,"q=(0.01, 0.04, 0.03, 0.05)"
0.01,0.04,0.03,0.06,3.5349,5.1827,"q=(0.01, 0.04, 0.03, 0.06)"
0.01,0.04,0.03,0.07,3.4869,5.242,"q=(0.01, 0.04, 0.03, 0.07)"
0.01,0.04,0.03,0.08,3.4394,5.3014,"q=(0.01, 0.04, 0.03, 0.08)"
0.01,0.04,0.04,0.0,3.7752,4.8951,"q=(0.01, 0.04, 0.04, 0.0)"
0.01,0.04,0.04,0.01,3.7238,4.9543,"q=(0.01, 0.04, 0.04, 0.01)"
0.01,0.04,0.04,0.02,3.6731,5.0136,"q=(0.01, 0.04, 0.04, 0.02)"
0.01,0.04,0.04,0.03,3.6229,5.073,"q=(0.01, 0.04, 0.04, 0.03)"
0.01,0.04,0.04,0.04,3.5735,5.1324,"q=(0.01, 0.04, 0.04, 0.04)"
0.01,0.04,0.04,0.05,3.5247,5.192,"q=(0.01, 0.04, 0.04, 0.05)"
0.01,0.04,0.04,0.06,3.4764,5.2516,"q=(0.01, 0.04, 0.04, 0.06)"
0.01,0.04,0.04,0.07,3.4289,5.3114,"q=(0.01, 0.04, 0.04, 0.07)"
0.01,0.04,0.04,0.08,3.382,5.3714,"q=(0.01, 0.04, 0.04, 0.08)"
0.01,0.04,0.05,0.0,3.7149,4.9616,"q=(0.01, 0.04, 0.05, 0.0)"
0.01,0.04,0.05,0.01,3.664,5.0212,"q=(0.01, 0.04, 0.05, 0.01)"
0.01,0.04,0.05,0.02,3.6136,5.0809,"q=(0.01, 0.04, 0.05, 0.02)"
0.01,0.04,0.05,0.03,3.564,5.1407,"q=(0.01, 0.04, 0.05, 0.03)"
0.01,0.04,0.05,0.04,3.515,5.2006,"q=(0.01, 0.04, 0.05, 0.04)"
0.01,0.04,0.05,0.05,3.4666,5.2606,"q=(0.01, 0.04, 0.05, 0.05)"
0.01,0.04,0.05,0.06,3.4188,5.3208,"q=(0.01, 0.04, 0.05, 0.06)"
0.01,0.04,0.05,0.07,3.3719,5.3811,"q=(0.01, 0.04, 0.05, 0.07)"
0.01,0.04,0.05,0.08,3.3255,5.4415,"q=(0.01, 0.04, 0.05, 0.08)"
0.01,0.04,0.06,0.0,3.6554,5.0282,"q=(0.01, 0.04, 0.06, 0.0)"
0.01,0.04,0.06,0.01,3.6049,5.0882,"q=(0.01, 0.04, 0.06, 0.01)"
0.01,0.04,0.06,0.02,3.555,5.1484,"q=(0.01, 0.04, 0.06, 0.02)"
0.01,0.04,0.06,0.03,3.5058,5.2087,"q=(0.01, 0.04, 0.06, 0.03)"
0.01,0.04,0.06,0.04,3.4572,5.269,"q=(0.01, 0.04, 0.06, 0.04)"
0.01,0.04,0.06,0.05,3.4093,5.3295,"q=(0.01, 0.04, 0.06, 0.05)"
0.01,0.04,0.06,0.06,3.3622,5.3902,"q=(0.01, 0.04, 0.06, 0.06)"
0.01,0.04,0.06,0.07,3.3157,5.451,"q=(0.01, 0.04, 0.06, 0.07)"
0.01,0.04,0.06,0.08,3.2697,5.5119,"q=(0.01, 0.04, 0.06, 0.08)"
0.01,0.04,0.07,0.0,3.5967,5.095,"q=(0.01, 0.04, 0.07, 0.0)"
0.01,0.04,0.07,0.01,3.5466,5.1555,"q=(0.01, 0.04, 0.07, 0.01)"
0.01,0.04,0.07,0.02,3.4972,5.2161,"q=(0.01, 0.04, 0.07, 0.02)"
0.01,0.04,0.07,0.03,3.4484,5.2768,"q=(0.01, 0.04, 0.07, 0.03)"
0.01,0.04,0.07,0.04,3.4004,5.3377,"q=(0.01, 0.04, 0.07, 0.04)"
0.01,0.04,0.07,0.05,3.3531,5.3988,"q=(0.01, 0.04, 0.07, 0.05)"
0.01,0.04,0.07,0.06,3.3064,5.4599,"q=(0.01, 0.04, 0.07, 0.06)"
0.01,0.04,0.07,0.07,3.2603,5.5211,"q=(0.01, 0.04, 0.07, 0.07)"
0.01,0.04,0.07,0.08,3.2148,5.5824,"q=(0.01, 0.04, 0.07, 0.08)"
0.01,0.04,0.08,0.0,3.5388,5.162,"q=(0.01, 0.04, 0.08, 0.0)"
0.01,0.04,0.08,0.01,3.4892,5.2229,"q=(0.01, 0.04, 0.08, 0.01)"
0.01,0.04,0.08,0.02,3.4402,5.2839,"q=(0.01, 0.04, 0.08, 0.02)"
0.01,0.04,0.08,0.03,3.392,5.3452,"q=(0.01, 0.04, 0.08, 0.03)"
0.01,0.04,0.08,0.04,3.3445,5.4067,"q=(0.01, 0.04, 0.08, 0.04)"
0.01,0.04,0.08,0.05,3.2976,5.4681,"q=(0.01, 0.04, 0.08, 0.05)"
0.01,0.04,0.08,0.06,3.2513,5.5297,"q=(0.01, 0.04, 0.08, 0.06)"
0.01,0.04,0.08,0.07,3.2057,5.5914,"q=(0.01, 0.04, 0.08, 0.07)"
0.01,0.04,0.08,0.08,3.1607,5.6533,"q=(0.01, 0.04, 0.08, 0.08)"
0.01,0.05,0.0,0.0,3.9677,4.6891,"q=(0.01, 0.05, 0.0, 0.0)"
0.01,0.05,0.0,0.01,3.9146,4.7466,"q=(0.01, 0.05, 0.0, 0.01)"
0.01,0.05,0.0,0.02,3.8624,4.8044,"q=(0.01, 0.05, 0.0, 0.02)"
0.01,0.05,0.0,0.03,3.8109,4.8624,"q=(0.01, 0.05, 0.0, 0.03)"
0.01,0.05,0.0,0.04,3.7601,4.9205,"q=(0.01, 0.05, 0.0, 0.04)"
0.01,0.05,0.0,0.05,3.7099,4.9787,"q=(0.01, 0.05, 0.0, 0.05)"
0.01,0.05,0.0,0.06,3.6603,5.037,"q=(0.01, 0.05, 0.0, 0.06)"
0.01,0.05,0.0,0.07,3.6114,5.0953,"q=(0.01, 0.05, 0.0, 0.07)"
0.01,0.05,0.0,0.08,3.563,5.1538,"q=(0.01, 0.05, 0.0, 0.08)"
0.01,0.05,0.01,0.0,3.9042,4.7549,"q=(0.01, 0.05, 0.01, 0.0)"
0.01,0.05,0.01,0.01,3.8518,4.8131,"q=(0.01, 0.05, 0.01, 0.01)"
0.01,0.05,0.01,0.02,3.8002,4.8714,"q=(0.01, 0.05, 0.01, 0.02)"
0.01,0.05,0.01,0.03,3.7492,4.9299,"q=(0.01, 0.05, 0.01, 0.03)"
0.01,0.05,0.01,0.04,3.6988,4.9884,"q=(0.01, 0.05, 0.01, 0.04)"
0.01,0.05,0.01,0.05,3.649,5.047,"q=(0.01, 0.05, 0.01, 0.05)"
0.01,0.05,0.01,0.06,3.5999,5.1058,"q=(0.01, 0.05, 0.01, 0.06)"
0.01,0.05,0.01,0.07,3.5514,5.1646,"q=(0.01, 0.05, 0.01, 0.07)"
0.01,0.05,0.01,0.08,3.5034,5.2235,"q=(0.01, 0.05, 0.01, 0.08)"
0.01,0.05,0.02,0.0,3.8419,4.8212,"q=(0.01, 0.05, 0.02, 0.0)"
0.01,0.05,0.02,0.01,3.79,4.8799,"q=(0.01, 0.05, 0.02, 0.01)"
0.01,0.05,0.02,0.02,3.7388,4.9387,"q=(0.01, 0.05, 0.02, 0.02)"
0.01,0.05,0.02,0.03,3.6883,4.9976,"q=(0.01, 0.05, 0.02, 0.03)"
0.01,0.05,0.02,0.04,3.6383,5.0565,"q=(0.01, 0.05, 0.02, 0.04)"
0.01,0.05,0.02,0.05,3.5889,5.1156,"q=(0.01, 0.05, 0.02, 0.05)"
0.01,0.05,0.02,0.06,3.5403,5.1748,"q=(0.01, 0.05, 0.02, 0.06)"
0.01,0.05,0.02,0.07,3.4922,5.234,"q=(0.01, 0.05, 0.02, 0.07)"
0.01,0.05,0.02,0.08,3.4447,5.2934,"q=(0.01, 0.05, 0.02, 0.08)"
0.01,0.05,0.03,0.0,3.7804,4.8877,"q=(0.01, 0.05, 0.03, 0.0)"
0.01,0.05,0.03,0.01,3.729,4.9469,"q=(0.01, 0.05, 0.03, 0.01)"
0.01,0.05,0.03,0.02,3.6783,5.0061,"q=(0.01, 0.05, 0.03, 0.02)"
0.01,0.05,0.03,0.03,3.6281,5.0654,"q=(0.01, 0.05, 0.03, 0.03)"
0.01,0.05,0.03,0.04,3.5786,5.1248,"q=(0.01, 0.05, 0.03, 0.04)"
0.01,0.05,0.03,0.05,3.5297,5.1843,"q=(0.01, 0.05, 0.03, 0.05)"
0.01,0.05,0.03,0.06,3.4815,5.244,"q=(0.01, 0.05, 0.03, 0.06)"
0.01,0.05,0.03,0.07,3.4338,5.3037,"q=(0.01, 0.05, 0.03, 0.07)"
0.01,0.05,0.03,0.08,3.3869,5.3636,"q=(0.01, 0.05, 0.03, 0.08)"
0.01,0.05,0.04,0.0,3.7198,4.9545,"q=(0.01, 0.05, 0.04, 0.0)"
0.01,0.05,0.04,0.01,3.6688,5.014,"q=(0.01, 0.05, 0.04, 0.01)"
0.01,0.05,0.04,0.02,3.6185,5.0737,"q=(0.01, 0.05, 0.04, 0.02)"
0.01,0.05,0.04,0.03,3.5688,5.1334,"q=(0.01, 0.05, 0.04, 0.03)"
0.01,0.05,0.04,0.04,3.5197,5.1933,"q=(0.01, 0.05, 0.04, 0.04)"
0.01,0.05,0.04,0.05,3.4713,5.2533,"q=(0.01, 0.05, 0.04, 0.05)"
0.01,0.05,0.04,0.06,3.4235,5.3134,"q=(0.01, 0.05, 0.04, 0.06)"
0.01,0.05,0.04,0.07,3.3765,5.3737,"q=(0.01, 0.05, 0.04, 0.07)"
0.01,0.05,0.04,0.08,3.3301,5.434,"q=(0.01, 0.05, 0.04, 0.08)"
0.01,0.05,0.05,0.0,3.66,5.0213,"q=(0.01, 0.05, 0.05, 0.0)"
0.01,0.05,0.05,0.01,3.6094,5.0813,"q=(0.01, 0.05, 0.05, 0.01)"
0.01,0.05,0.05,0.02,3.5595,5.1414,"q=(0.01, 0.05, 0.05, 0.02)"
0.01,0.05,0.05,0.03,3.5103,5.2017,"q=(0.01, 0.05, 0.05, 0.03)"
0.01,0.05,0.05,0.04,3.4616,5.262,"q=(0.01, 0.05, 0.05, 0.04)"
0.01,0.05,0.05,0.05,3.4137,5.3224,"q=(0.01, 0.05, 0.05, 0.05)"
0.01,0.05,0.05,0.06,3.3665,5.3831,"q=(0.01, 0.05, 0.05, 0.06)"
0.01,0.05,0.05,0.07,3.32,5.4439,"q=(0.01, 0.05, 0.05, 0.07)"
0.01,0.05,0.05,0.08,3.274,5.5047,"q=(0.01, 0.05, 0.05, 0.08)"
0.01,0.05,0.06,0.0,3.6009,5.0884,"q=(0.01, 0.05, 0.06, 0.0)"
0.01,0.05,0.06,0.01,3.5508,5.1489,"q=(0.01, 0.05, 0.06, 0.01)"
0.01,0.05,0.06,0.02,3.5014,5.2094,"q=(0.01, 0.05, 0.06, 0.02)"
0.01,0.05,0.06,0.03,3.4526,5.2701,"q=(0.01, 0.05, 0.06, 0.03)"
0.01,0.05,0.06,0.04,3.4045,5.3309,"q=(0.01, 0.05, 0.06, 0.04)"
0.01,0.05,0.06,0.05,3.3571,5.392,"q=(0.01, 0.05, 0.06, 0.05)"
0.01,0.05,0.06,0.06,3.3104,5.4531,"q=(0.01, 0.05, 0.06, 0.06)"
0.01,0.05,0.06,0.07,3.2642,5.5143,"q=(0.01, 0.05, 0.06, 0.07)"
0.01,0.05,0.06,0.08,3.2187,5.5755,"q=(0.01, 0.05, 0.06, 0.08)"
0.01,0.05,0.07,0.0,3.5427,5.1556,"q=(0.01, 0.05, 0.07, 0.0)"
0.01,0.05,0.07,0.01,3.493,5.2166,"q=(0.01, 0.05, 0.07, 0.01)"
0.01,0.05,0.07,0.02,3.444,5.2776,"q=(0.01, 0.05, 0.07, 0.02)"
0.01,0.05,0.07,0.03,3.3958,5.3388,"q=(0.01, 0.05, 0.07, 0.03)"
0.01,0.05,0.07,0.04,3.3483,5.4002,"q=(0.01, 0.05, 0.07, 0.04)"
0.01,0.05,0.07,0.05,3.3013,5.4617,"q=(0.01, 0.05, 0.07, 0.05)"
0.01,0.05,0.07,0.06,3.255,5.5232,"q=(0.01, 0.05, 0.07, 0.06)"
0.01,0.05,0.07,0.07,3.2093,5.5849,"q=(0.01, 0.05, 0.07, 0.07)"
0.01,0.05,0.07,0.08,3.1644,5.6467,"q=(0.01, 0.05, 0.07, 0.08)"
0.01,0.05,0.08,0.0,3.4852,5.2231,"q=(0.01, 0.05, 0.08, 0.0)"
0.01,0.05,0.08,0.01,3.436,5.2844,"q=(0.01, 0.05, 0.08, 0.01)"
0.01,0.05,0.08,0.02,3.3876,5.346,"q=(0.01, 0.05, 0.08, 0.02)"
0.01,0.05,0.08,0.03,3.3399,5.4078,"q=(0.01, 0.05, 0.08, 0.03)"
0.01,0.05,0.08,0.04,3.2928,5.4696,"q=(0.01, 0.05, 0.08, 0.04)"
0.01,0.05,0.08,0.05,3.2463,5.5315,"q=(0.01, 0.05, 0.08, 0.05)"
0.01,0.05,0.08,0.06,3.2005,5.5936,"q=(0.01, 0.05, 0.08, 0.06)"
0.01,0.05,0.08,0.07,3.1553,5.6557,"q=(0.01, 0.05, 0.08, 0.07)"
0.01,0.05,0.08,0.08,3.1109,5.7181,"q=(0.01, 0.05, 0.08, 0.08)"
0.01,0.06,0.0,0.0,3.9109,4.7464,"q=(0.01, 0.06, 0.0, 0.0)"
0.01,0.06,0.0,0.01,3.8584,4.8045,"q=(0.01, 0.06, 0.0, 0.01)"
0.01,0.06,0.0,0.02,3.8067,4.8628,"q=(0.01, 0.06, 0.0, 0.02)"
0.01,0.06,0.0,0.03,3.7556,4.9212,"q=(0.01, 0.06, 0.0, 0.03)"
0.01,0.06,0.0,0.04,3.7052,4.9797,"q=(0.01, 0.06, 0.0, 0.04)"
0.01,0.06,0.0,0.05,3.6554,5.0382,"q=(0.01, 0.06, 0.0, 0.05)"
0.01,0.06,0.0,0.06,3.6062,5.0969,"q=(0.01, 0.06, 0.0, 0.06)"
0.01,0.06,0.0,0.07,3.5576,5.1557,"q=(0.01, 0.06, 0.0, 0.07)"
0.01,0.06,0.0,0.08,3.5096,5.2145,"q=(0.01, 0.06, 0.0, 0.08)"
0.01,0.06,0.01,0.0,3.8481,4.8129,"q=(0.01, 0.06, 0.01, 0.0)"
0.01,0.06,0.01,0.01,3.7962,4.8715,"q=(0.01, 0.06, 0.01, 0.01)"
0.01,0.06,0.01,0.02,3.745,4.9303,"q=(0.01, 0.06, 0.01, 0.02)"
0.01,0.06,0.01,0.03,3.6943,4.9891,"q=(0.01, 0.06, 0.01, 0.03)"
0.01,0.06,0.01,0.04,3.6443,5.048,"q=(0.01, 0.06, 0.01, 0.04)"
0.01,0.06,0.01,0.05,3.5949,5.1071,"q=(0.01, 0.06, 0.01, 0.05)"
0.01,0.06,0.01,0.06,3.5462,5.1662,"q=(0.01, 0.06, 0.01, 0.06)"
0.01,0.06,0.01,0.07,3.4981,5.2254,"q=(0.01, 0.06, 0.01, 0.07)"
0.01,0.06,0.01,0.08,3.4506,5.2847,"q=(0.01, 0.06, 0.01, 0.08)"
0.01,0.06,0.02,0.0,3.7863,4.8797,"q=(0.01, 0.06, 0.02, 0.0)"
0.01,0.06,0.02,0.01,3.7349,4.9388,"q=(0.01, 0.06, 0.02, 0.01)"
0.01,0.06,0.02,0.02,3.684,4.998,"q=(0.01, 0.06, 0.02, 0.02)"
0.01,0.06,0.02,0.03,3.6338,5.0572,"q=(0.01, 0.06, 0.02, 0.03)"
0.01,0.06,0.02,0.04,3.5843,5.1166,"q=(0.01, 0.06, 0.02, 0.04)"
0.01,0.06,0.02,0.05,3.5353,5.1761,"q=(0.01, 0.06, 0.02, 0.05)"
0.01,0.06,0.02,0.06,3.487,5.2356,"q=(0.01, 0.06, 0.02, 0.06)"
0.01,0.06,0.02,0.07,3.4394,5.2953,"q=(0.01, 0.06, 0.02, 0.07)"
0.01,0.06,0.02,0.08,3.3924,5.3552,"q=(0.01, 0.06, 0.02, 0.08)"
0.01,0.06,0.03,0.0,3.7253,4.9467,"q=(0.01, 0.06, 0.03, 0.0)"
0.01,0.06,0.03,0.01,3.6743,5.0062,"q=(0.01, 0.06, 0.03, 0.01)"
0.01,0.06,0.03,0.02,3.6239,5.0658,"q=(0.01, 0.06, 0.03, 0.02)"
0.01,0.06,0.03,0.03,3.5741,5.1256,"q=(0.01, 0.06, 0.03, 0.03)"
0.01,0.06,0.03,0.04,3.525,5.1854,"q=(0.01, 0.06, 0.03, 0.04)"
0.01,0.06,0.03,0.05,3.4766,5.2453,"q=(0.01, 0.06, 0.03, 0.05)"
0.01,0.06,0.03,0.06,3.4287,5.3053,"q=(0.01, 0.06, 0.03, 0.06)"
0.01,0.06,0.03,0.07,3.3816,5.3656,"q=(0.01, 0.06, 0.03, 0.07)"
0.01,0.06,0.03,0.08,3.3352,5.4259,"q=(0.01, 0.06, 0.03, 0.08)"
0.01,0.06,0.04,0.0,3.6651,5.0139,"q=(0.01, 0.06, 0.04, 0.0)"
0.01,0.06,0.04,0.01,3.6145,5.0738,"q=(0.01, 0.06, 0.04, 0.01)"
0.01,0.06,0.04,0.02,3.5646,5.1339,"q=(0.01, 0.06, 0.04, 0.02)"
0.01,0.06,0.04,0.03,3.5153,5.1941,"q=(0.01, 0.06, 0.04, 0.03)"
0.01,0.06,0.04,0.04,3.4666,5.2543,"q=(0.01, 0.06, 0.04, 0.04)"
0.01,0.06,0.04,0.05,3.4186,5.3147,"q=(0.01, 0.06, 0.04, 0.05)"
0.01,0.06,0.04,0.06,3.3714,5.3753,"q=(0.01, 0.06, 0.04, 0.06)"
0.01,0.06,0.04,0.07,3.3248,5.4361,"q=(0.01, 0.06, 0.04, 0.07)"
0.01,0.06,0.04,0.08,3.2788,5.4969,"q=(0.01, 0.06, 0.04, 0.08)"
0.01,0.06,0.05,0.0,3.6057,5.0812,"q=(0.01, 0.06, 0.05, 0.0)"
0.01,0.06,0.05,0.01,3.5556,5.1416,"q=(0.01, 0.06, 0.05, 0.01)"
0.01,0.06,0.05,0.02,3.5061,5.2021,"q=(0.01, 0.06, 0.05, 0.02)"
0.01,0.06,0.05,0.03,3.4573,5.2628,"q=(0.01, 0.06, 0.05, 0.03)"
0.01,0.06,0.05,0.04,3.4091,5.3235,"q=(0.01, 0.06, 0.05, 0.04)"
0.01,0.06,0.05,0.05,3.3617,5.3845,"q=(0.01, 0.06, 0.05, 0.05)"
0.01,0.06,0.05,0.06,3.3149,5.4456,"q=(0.01, 0.06, 0.05, 0.06)"
0.01,0.06,0.05,0.07,3.2688,5.5068,"q=(0.01, 0.06, 0.05, 0.07)"
0.01,0.06,0.05,0.08,3.2232,5.568,"q=(0.01, 0.06, 0.05, 0.08)"
0.01,0.06,0.06,0.0,3.5471,5.1487,"q=(0.01, 0.06, 0.06, 0.0)"
0.01,0.06,0.06,0.01,3.4975,5.2096,"q=(0.01, 0.06, 0.06, 0.01)"
0.01,0.06,0.06,0.02,3.4484,5.2706,"q=(0.01, 0.06, 0.06, 0.02)"
0.01,0.06,0.06,0.03,3.4001,5.3317,"q=(0.01, 0.06, 0.06, 0.03)"
0.01,0.06,0.06,0.04,3.3525,5.3931,"q=(0.01, 0.06, 0.06, 0.04)"
0.01,0.06,0.06,0.05,3.3056,5.4545,"q=(0.01, 0.06, 0.06, 0.05)"
0.01,0.06,0.06,0.06,3.2592,5.516,"q=(0.01, 0.06, 0.06, 0.06)"
0.01,0.06,0.06,0.07,3.2135,5.5777,"q=(0.01, 0.06, 0.06, 0.07)"
0.01,0.06,0.06,0.08,3.1685,5.6395,"q=(0.01, 0.06, 0.06, 0.08)"
0.01,0.06,0.07,0.0,3.4894,5.2164,"q=(0.01, 0.06, 0.07, 0.0)"
0.01,0.06,0.07,0.01,3.4401,5.2777,"q=(0.01, 0.06, 0.07, 0.01)"
0.01,0.06,0.07,0.02,3.3916,5.3393,"q=(0.01, 0.06, 0.07, 0.02)"
0.01,0.06,0.07,0.03,3.3439,5.401,"q=(0.01, 0.06, 0.07, 0.03)"
0.01,0.06,0.07,0.04,3.2968,5.4628,"q=(0.01, 0.06, 0.07, 0.04)"
0.01,0.06,0.07,0.05,3.2503,5.5247,"q=(0.01, 0.06, 0.07, 0.05)"
0.01,0.06,0.07,0.06,3.2044,5.5867,"q=(0.01, 0.06, 0.07, 0.06)"
0.01,0.06,0.07,0.07,3.1592,5.6488,"q=(0.01, 0.06, 0.07, 0.07)"
0.01,0.06,0.07,0.08,3.1147,5.7112,"q=(0.01, 0.06, 0.07, 0.08)"
0.01,0.06,0.08,0.0,3.4324,5.2843,"q=(0.01, 0.06, 0.08, 0.0)"
0.01,0.06,0.08,0.01,3.3837,5.3462,"q=(0.01, 0.06, 0.08, 0.01)"
0.01,0.06,0.08,0.02,3.3358,5.4083,"q=(0.01, 0.06, 0.08, 0.02)"
0.01,0.06,0.08,0.03,3.2885,5.4704,"q=(0.01, 0.06, 0.08, 0.03)"
0.01,0.06,0.08,0.04,3.2418,5.5327,"q=(0.01, 0.06, 0.08, 0.04)"
0.01,0.06,0.08,0.05,3.1958,5.5951,"q=(0.01, 0.06, 0.08, 0.05)"
0.01,0.06,0.08,0.06,3.1504,5.6576,"q=(0.01, 0.06, 0.08, 0.06)"
0.01,0.06,0.08,0.07,3.1058,5.7203,"q=(0.01, 0.06, 0.08, 0.07)"
0.01,0.06,0.08,0.08,3.0618,5.7831,"q=(0.01, 0.06, 0.08, 0.08)"
0.01,0.07,0.0,0.0,3.8549,4.804,"q=(0.01, 0.07, 0.0, 0.0)"
0.01,0.07,0.0,0.01,3.803,4.8626,"q=(0.01, 0.07, 0.0, 0.01)"
0.01,0.07,0.0,0.02,3.7517,4.9213,"q=(0.01, 0.07, 0.0, 0.02)"
0.01,0.07,0.0,0.03,3.701,4.9801,"q=(0.01, 0.07, 0.0, 0.03)"
0.01,0.07,0.0,0.04,3.6509,5.0389,"q=(0.01, 0.07, 0.0, 0.04)"
0.01,0.07,0.0,0.05,3.6015,5.0979,"q=(0.01, 0.07, 0.0, 0.05)"
0.01,0.07,0.0,0.06,3.5527,5.157,"q=(0.01, 0.07, 0.0, 0.06)"
0.01,0.07,0.0,0.07,3.5045,5.2161,"q=(0.01, 0.07, 0.0, 0.07)"
0.01,0.07,0.0,0.08,3.457,5.2754,"q=(0.01, 0.07, 0.0, 0.08)"
0.01,0.07,0.01,0.0,3.7927,4.871,"q=(0.01, 0.07, 0.01, 0.0)"
0.01,0.07,0.01,0.01,3.7413,4.9301,"q=(0.01, 0.07, 0.01, 0.01)"
0.01,0.07,0.01,0.02,3.6904,4.9893,"q=(0.01, 0.07, 0.01, 0.02)"
0.01,0.07,0.01,0.03,3.6401,5.0485,"q=(0.01, 0.07, 0.01, 0.03)"
0.01,0.07,0.01,0.04,3.5905,5.1078,"q=(0.01, 0.07, 0.01, 0.04)"
0.01,0.07,0.01,0.05,3.5416,5.1672,"q=(0.01, 0.07, 0.01, 0.05)"
0.01,0.07,0.01,0.06,3.4932,5.2267,"q=(0.01, 0.07, 0.01, 0.06)"
0.01,0.07,0.01,0.07,3.4455,5.2864,"q=(0.01, 0.07, 0.01, 0.07)"
0.01,0.07,0.01,0.08,3.3984,5.3461,"q=(0.01, 0.07, 0.01, 0.08)"
0.01,0.07,0.02,0.0,3.7314,4.9384,"q=(0.01, 0.07, 0.02, 0.0)"
0.01,0.07,0.02,0.01,3.6803,4.9978,"q=(0.01, 0.07, 0.02, 0.01)"
0.01,0.07,0.02,0.02,3.6299,5.0574,"q=(0.01, 0.07, 0.02, 0.02)"
0.01,0.07,0.02,0.03,3.5801,5.1171,"q=(0.01, 0.07, 0.02, 0.03)"
0.01,0.07,0.02,0.04,3.5309,5.1768,"q=(0.01, 0.07, 0.02, 0.04)"
0.01,0.07,0.02,0.05,3.4824,5.2367,"q=(0.01, 0.07, 0.02, 0.05)"
0.01,0.07,0.02,0.06,3.4346,5.2967,"q=(0.01, 0.07, 0.02, 0.06)"
0.01,0.07,0.02,0.07,3.3874,5.3568,"q=(0.01, 0.07, 0.02, 0.07)"
0.01,0.07,0.02,0.08,3.3409,5.4171,"q=(0.01, 0.07, 0.02, 0.08)"
0.01,0.07,0.03,0.0,3.6708,5.0058,"q=(0.01, 0.07, 0.03, 0.0)"
0.01,0.07,0.03,0.01,3.6202,5.0657,"q=(0.01, 0.07, 0.03, 0.01)"
0.01,0.07,0.03,0.02,3.5702,5.1257,"q=(0.01, 0.07, 0.03, 0.02)"
0.01,0.07,0.03,0.03,3.5209,5.1858,"q=(0.01, 0.07, 0.03, 0.03)"
0.01,0.07,0.03,0.04,3.4722,5.2461,"q=(0.01, 0.07, 0.03, 0.04)"
0.01,0.07,0.03,0.05,3.4242,5.3064,"q=(0.01, 0.07, 0.03, 0.05)"
0.01,0.07,0.03,0.06,3.3768,5.367,"q=(0.01, 0.07, 0.03, 0.06)"
0.01,0.07,0.03,0.07,3.3302,5.4276,"q=(0.01, 0.07, 0.03, 0.07)"
0.01,0.07,0.03,0.08,3.2841,5.4884,"q=(0.01, 0.07, 0.03, 0.08)"
0.01,0.07,0.04,0.0,3.6111,5.0734,"q=(0.01, 0.07, 0.04, 0.0)"
0.01,0.07,0.04,0.01,3.5609,5.1337,"q=(0.01, 0.07, 0.04, 0.01)"
